#,GT9X=0,Class,count-1sec,count-1sec,count-1sec,kcal-1sec,MET-1sec,count-2sec,count-2sec,count-2sec,kcal-2sec,MET-2sec,count-60sec,count-60sec,count-60sec,kcal-60sec,MET-60sec
Subject,DeviceID,Activity,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate
S10,0,STANDING,,,,,,0,21,3,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,2,0,0,1,,,,,
S10,0,STANDING,,,,,,0,3,2,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,9,17,0,1,,,,,
S10,0,STANDING,,,,,,0,6,44,0,1,,,,,
S10,0,STANDING,,,,,,0,7,5,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,8,0,1,,,,,
S10,0,STANDING,,,,,,0,2,2,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,1,0,1,,,,,
S10,0,STANDING,,,,,,0,6,29,0,1,,,,,
S10,0,STANDING,,,,,,0,13,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,1,0,1,,,,,
S10,0,STANDING,,,,,,0,9,2,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,13,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,38,72,0,1,,,,,
S10,0,STANDING,,,,,,26,36,182,0.045,1,,,,,
S10,0,STANDING,,,,,,0,0,14,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,0,0,0,1,,,,,
S10,0,STANDING,,,,,,0,4,0,0,1,,,,,
S10,0,STANDING,,,,,,4,2,9,0.007,1,,,,,
S10,0,STANDING,,,,,,0,29,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,LYING,,,,,,0,0,0,0,1,,,,,
S10,0,WALKING,,,,,,125,113,92,0.279,5.531,,,,,
S10,0,WALKING,,,,,,121,98,67,0.275,5.456,,,,,
S10,0,WALKING,,,,,,103,105,95,0.258,5.12,,,,,
S10,0,WALKING,,,,,,104,91,61,0.259,5.138,,,,,
S10,0,WALKING,,,,,,101,106,59,0.256,5.083,,,,,
S10,0,WALKING,,,,,,113,111,72,0.267,5.306,,,,,
S10,0,WALKING,,,,,,97,124,78,0.252,5.008,,,,,
S10,0,WALKING,,,,,,91,115,72,0.247,4.896,,,,,
S10,0,WALKING,,,,,,120,105,79,0.274,5.437,,,,,
