#,GT9X=0,Class,count-1sec,count-1sec,count-1sec,kcal-1sec,MET-1sec,count-2sec,count-2sec,count-2sec,kcal-2sec,MET-2sec,count-60sec,count-60sec,count-60sec,kcal-60sec,MET-60sec
Subject,DeviceID,Activity,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate,axis1,axis2,axis3,kcals,MET rate
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,6,0,0,1,,,,,
S7,0,STANDING,,,,,,0,2,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,4,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,STANDING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,LYING,,,,,,0,0,0,0,1,,,,,
S7,0,WALKING,,,,,,74,52,64,0.231,4.579,,,,,
S7,0,WALKING,,,,,,69,84,61,0.226,4.486,,,,,
S7,0,WALKING,,,,,,79,89,40,0.235,4.672,,,,,
S7,0,WALKING,,,,,,92,86,46,0.248,4.915,,,,,
S7,0,WALKING,,,,,,81,111,78,0.237,4.71,,,,,
S7,0,WALKING,,,,,,75,81,67,0.232,4.598,,,,,
S7,0,WALKING,,,,,,75,79,65,0.232,4.598,,,,,
S7,0,WALKING,,,,,,65,79,65,0.113,2.235,,,,,
S7,0,WALKING,,,,,,56,74,75,0.097,1.925,,,,,
S7,0,WALKING,,,,,,71,58,65,0.228,4.523,,,,,
S7,0,WALKING,,,,,,72,76,66,0.229,4.542,,,,,
S7,0,WALKING,,,,,,80,93,51,0.236,4.691,,,,,
S7,0,WALKING,,,,,,72,96,52,0.229,4.542,,,,,
S7,0,WALKING,,,,,,79,95,61,0.235,4.672,,,,,
S7,0,WALKING,,,,,,78,71,68,0.235,4.654,,,,,
S7,0,WALKING,,,,,,98,67,64,0.253,5.027,,,,,
S7,0,WALKING,,,,,,75,84,57,0.232,4.598,,,,,
S7,0,WALKING,,,,,,100,104,53,0.255,5.064,,,,,
S7,0,WALKING,,,,,,90,89,65,0.246,4.878,,,,,
S7,0,WALKING,,,,,,84,98,70,0.24,4.765,,,,,
S7,0,WALKING,,,,,,87,75,63,0.243,4.822,,,,,
S7,0,WALKING,,,,,,80,74,63,0.236,4.691,,,,,
S7,0,WALKING,,,,,,76,65,60,0.233,4.616,,,,,
S7,0,WALKING,,,,,,86,78,51,0.242,4.803,,,,,
S7,0,WALKING,,,,,,79,65,47,0.235,4.672,,,,,
S7,0,WALKING,,,,,,85,76,46,0.241,4.784,,,,,
S7,0,WALKING,,,,,,96,93,52,0.251,4.99,,,,,
S7,0,WALKING,,,,,,88,91,41,0.244,4.84,,,,,
S7,0,WALKING,,,,,,86,107,56,0.242,4.803,,,,,
S7,0,WALKING,,,,,,81,85,78,0.237,4.71,,,,,
S7,0,WALKING,,,,,,71,88,63,0.228,4.523,,,,,
S7,0,WALKING,,,,,,90,94,60,0.246,4.878,,,,,
S7,0,WALKING,,,,,,96,93,57,0.251,4.99,,,,,
S7,0,WALKING,,,,,,85,75,68,0.241,4.784,,,,,
S7,0,WALKING,,,,,,89,73,66,0.245,4.859,,,,,
S7,0,WALKING,,,,,,90,86,55,0.246,4.878,,,,,
S7,0,WALKING,,,,,,91,92,65,0.247,4.896,,,,,
S7,0,WALKING,,,,,,82,107,77,0.238,4.728,,,,,
S7,0,WALKING,,,,,,82,76,55,0.238,4.728,,,,,
S7,0,WALKING,,,,,,76,79,68,0.233,4.616,,,,,
S7,0,WALKING,,,,,,89,70,54,0.245,4.859,,,,,
S7,0,WALKING,,,,,,85,82,77,0.241,4.784,,,,,
S7,0,WALKING,,,,,,62,62,65,0.107,2.132,,,,,
S7,0,WALKING,,,,,,63,87,62,0.109,2.166,,,,,
S7,0,WALKING,,,,,,97,77,81,0.252,5.008,,,,,
S7,0,WALKING,,,,,,85,104,94,0.241,4.784,,,,,
S7,0,WALKING,,,,,,114,101,63,0.268,5.325,,,,,
S7,0,WALKING,,,,,,97,92,80,0.252,5.008,,,,,
S7,0,WALKING,,,,,,80,95,64,0.236,4.691,,,,,
S7,0,WALKING,,,,,,83,90,73,0.239,4.747,,,,,
S7,0,WALKING,,,,,,99,102,60,0.254,5.045,,,,,
S7,0,WALKING,,,,,,99,94,69,0.254,5.045,,,,,
S7,0,WALKING,,,,,,72,64,75,0.229,4.542,,,,,
S7,0,WALKING,,,,,,92,93,61,0.248,4.915,,,,,
S7,0,WALKING,,,,,,103,99,62,0.258,5.12,,,,,
S7,0,WALKING,,,,,,97,95,77,0.252,5.008,,,,,
S7,0,WALKING,,,,,,80,76,70,0.236,4.691,,,,,
S7,0,WALKING,,,,,,90,99,62,0.246,4.878,,,,,
S7,0,WALKING,,,,,,82,73,63,0.238,4.728,,,,,
S7,0,WALKING,,,,,,85,94,58,0.241,4.784,,,,,
S7,0,WALKING,,,,,,82,93,59,0.238,4.728,,,,,
S7,0,WALKING,,,,,,106,77,59,0.261,5.176,,,,,
S7,0,WALKING,,,,,,87,90,75,0.243,4.822,,,,,
S7,0,WALKING,,,,,,76,85,64,0.233,4.616,,,,,
S7,0,WALKING,,,,,,83,98,54,0.239,4.747,,,,,
S7,0,WALKING,,,,,,82,64,62,0.238,4.728,,,,,
S7,0,WALKING,,,,,,81,94,68,0.237,4.71,,,,,
S7,0,WALKING,,,,,,94,102,68,0.25,4.952,,,,,
S7,0,WALKING,,,,,,106,88,66,0.261,5.176,,,,,
S7,0,WALKING,,,,,,74,74,70,0.231,4.579,,,,,
S7,0,WALKING,,,,,,86,78,69,0.242,4.803,,,,,
S7,0,WALKING,,,,,,89,78,52,0.245,4.859,,,,,
S7,0,WALKING,,,,,,84,89,73,0.24,4.765,,,,,
S7,0,WALKING,,,,,,81,113,70,0.237,4.71,,,,,
S7,0,WALKING,,,,,,94,89,54,0.25,4.952,,,,,
S7,0,WALKING,,,,,,82,94,61,0.238,4.728,,,,,
S7,0,WALKING,,,,,,94,84,55,0.25,4.952,,,,,
S7,0,WALKING,,,,,,81,101,74,0.237,4.71,,,,,
S7,0,WALKING,,,,,,80,85,59,0.236,4.691,,,,,
S7,0,WALKING,,,,,,78,92,64,0.235,4.654,,,,,
S7,0,WALKING,,,,,,85,93,49,0.241,4.784,,,,,
S7,0,WALKING,,,,,,94,92,65,0.25,4.952,,,,,
S7,0,WALKING,,,,,,81,83,73,0.237,4.71,,,,,
S7,0,WALKING,,,,,,85,83,61,0.241,4.784,,,,,
S7,0,WALKING,,,,,,84,78,53,0.24,4.765,,,,,
S7,0,WALKING,,,,,,88,93,68,0.244,4.84,,,,,
S7,0,WALKING,,,,,,86,97,88,0.242,4.803,,,,,
S7,0,WALKING,,,,,,74,91,53,0.231,4.579,,,,,
S7,0,WALKING,,,,,,75,85,60,0.232,4.598,,,,,
S7,0,WALKING,,,,,,87,95,57,0.243,4.822,,,,,
S7,0,DOWNSTAIRS,,,,,,106,73,91,0.261,5.176,,,,,
S7,0,DOWNSTAIRS,,,,,,95,81,81,0.251,4.971,,,,,
S7,0,DOWNSTAIRS,,,,,,74,87,72,0.231,4.579,,,,,
S7,0,DOWNSTAIRS,,,,,,82,50,95,0.238,4.728,,,,,
S7,0,DOWNSTAIRS,,,,,,156,102,157,0.308,6.109,,,,,
S7,0,DOWNSTAIRS,,,,,,135,93,144,0.288,5.717,,,,,
S7,0,DOWNSTAIRS,,,,,,50,87,67,0.087,1.719,,,,,
S7,0,DOWNSTAIRS,,,,,,131,103,110,0.284,5.642,,,,,
S7,0,DOWNSTAIRS,,,,,,125,105,115,0.279,5.531,,,,,
S7,0,DOWNSTAIRS,,,,,,95,66,99,0.251,4.971,,,,,
S7,0,DOWNSTAIRS,,,,,,102,54,94,0.257,5.101,,,,,
S7,0,DOWNSTAIRS,,,,,,150,115,120,0.302,5.997,,,,,
S7,0,DOWNSTAIRS,,,,,,143,106,111,0.296,5.866,,,,,
S7,0,DOWNSTAIRS,,,,,,54,36,77,0.094,1.857,,,,,
S7,0,DOWNSTAIRS,,,,,,133,115,110,0.286,5.679,,,,,
S7,0,DOWNSTAIRS,,,,,,162,91,136,0.313,6.22,,,,,
S7,0,DOWNSTAIRS,,,,,,88,78,98,0.244,4.84,,,,,
S7,0,DOWNSTAIRS,,,,,,126,45,85,0.28,5.549,,,,,
S7,0,UPSTAIRS,,,,,,95,151,82,0.251,4.971,,,,,
S7,0,UPSTAIRS,,,,,,92,117,83,0.248,4.915,,,,,
S7,0,UPSTAIRS,,,,,,57,98,81,0.099,1.96,,,,,
S7,0,UPSTAIRS,,,,,,57,111,90,0.099,1.96,,,,,
S7,0,UPSTAIRS,,,,,,76,96,92,0.233,4.616,,,,,
S7,0,UPSTAIRS,,,,,,104,133,82,0.259,5.138,,,,,
S7,0,UPSTAIRS,,,,,,61,94,46,0.106,2.097,,,,,
S7,0,UPSTAIRS,,,,,,76,93,92,0.233,4.616,,,,,
S7,0,UPSTAIRS,,,,,,80,122,132,0.236,4.691,,,,,
S7,0,UPSTAIRS,,,,,,91,146,104,0.247,4.896,,,,,
S7,0,UPSTAIRS,,,,,,97,114,73,0.252,5.008,,,,,
S7,0,UPSTAIRS,,,,,,28,41,33,0.049,1,,,,,
S7,0,UPSTAIRS,,,,,,82,143,90,0.238,4.728,,,,,
S7,0,UPSTAIRS,,,,,,79,145,53,0.235,4.672,,,,,
S7,0,UPSTAIRS,,,,,,97,99,84,0.252,5.008,,,,,
S7,0,UPSTAIRS,,,,,,62,92,50,0.107,2.132,,,,,
S7,0,UPSTAIRS,,,,,,65,119,72,0.113,2.235,,,,,
S7,0,UPSTAIRS,,,,,,90,113,97,0.246,4.878,,,,,
S7,0,UPSTAIRS,,,,,,96,127,94,0.251,4.99,,,,,
S7,0,UPSTAIRS,,,,,,48,76,49,0.083,1.65,,,,,
S7,0,UPSTAIRS,,,,,,66,96,78,0.223,4.43,,,,,
S7,0,UPSTAIRS,,,,,,80,105,112,0.236,4.691,,,,,
S7,0,UPSTAIRS,,,,,,77,122,100,0.234,4.635,,,,,
S7,0,UPSTAIRS,,,,,,71,107,79,0.228,4.523,,,,,
S7,0,DOWNSTAIRS,,,,,,97,66,116,0.252,5.008,,,,,
S7,0,DOWNSTAIRS,,,,,,162,104,165,0.313,6.22,,,,,
S7,0,DOWNSTAIRS,,,,,,124,95,138,0.278,5.511,,,,,
S7,0,DOWNSTAIRS,,,,,,83,76,113,0.239,4.747,,,,,
S7,0,DOWNSTAIRS,,,,,,103,98,134,0.258,5.12,,,,,
S7,0,DOWNSTAIRS,,,,,,122,72,118,0.276,5.474,,,,,
S7,0,DOWNSTAIRS,,,,,,59,53,82,0.102,2.028,,,,,
S7,0,DOWNSTAIRS,,,,,,134,96,125,0.287,5.698,,,,,
S7,0,DOWNSTAIRS,,,,,,122,103,146,0.276,5.474,,,,,
S7,0,DOWNSTAIRS,,,,,,86,74,59,0.242,4.803,,,,,
S7,0,DOWNSTAIRS,,,,,,131,70,137,0.284,5.642,,,,,
S7,0,DOWNSTAIRS,,,,,,121,99,114,0.275,5.456,,,,,
S7,0,DOWNSTAIRS,,,,,,105,94,110,0.26,5.157,,,,,
S7,0,DOWNSTAIRS,,,,,,49,54,78,0.085,1.685,,,,,
S7,0,DOWNSTAIRS,,,,,,140,94,122,0.293,5.81,,,,,
S7,0,DOWNSTAIRS,,,,,,113,89,116,0.267,5.306,,,,,
S7,0,DOWNSTAIRS,,,,,,51,57,48,0.088,1.753,,,,,
S7,0,DOWNSTAIRS,,,,,,147,80,112,0.299,5.941,,,,,
S7,0,DOWNSTAIRS,,,,,,141,98,116,0.294,5.829,,,,,
S7,0,DOWNSTAIRS,,,,,,92,95,87,0.248,4.915,,,,,
S7,0,UPSTAIRS,,,,,,98,97,70,0.253,5.027,,,,,
S7,0,UPSTAIRS,,,,,,82,127,93,0.238,4.728,,,,,
S7,0,UPSTAIRS,,,,,,38,66,63,0.066,1.306,,,,,
